,path,distance
270,PILL/00093-0757-01_PART_1_OF_1_CHAL10_SB_AC2B561A.jpg,0.0
181,PILL/00093-0757-01_PART_1_OF_1_CHAL10_SF_AC2B561A.jpg,2.449489742783178
12,PILL/00093-5118-98_PART_1_OF_1_CHAL10_SB_452D2299.jpg,5.0
124,PILL/00093-5118-98_PART_1_OF_1_CHAL10_SF_452D2299.jpg,6.4031242374328485
59,PILL/00093-5117-98_PART_1_OF_1_CHAL10_SB_522D2929.jpg,9.695359714832659
177,PILL/00093-5117-98_PART_1_OF_1_CHAL10_SF_522D2929.jpg,10.04987562112089
278,PILL/00093-0756-01_PART_1_OF_1_CHAL10_SB_A82B540A.jpg,20.024984394500787
293,PILL/00093-0756-01_PART_1_OF_1_CHAL10_SF_A82B540A.jpg,41.048751503547585
25,PILL/00093-7285-89_PART_1_OF_1_CHAL10_SF_B62FDB4E.jpg,54.93632677928149
125,PILL/00093-3171-01_PART_1_OF_1_CHAL10_SB_10268814.jpg,58.32666628567074
44,PILL/00093-3171-01_PART_1_OF_1_CHAL10_SF_E626F327.jpg,62.8728876384726
232,PILL/00093-3171-01_PART_1_OF_1_CHAL10_SF_10268814.jpg,65.79513659838392
289,PILL/00093-5256-68_PART_1_OF_1_CHAL10_SB_15268A84.jpg,71.70774016799024
219,PILL/00093-5256-68_PART_1_OF_1_CHAL10_SF_8727C3AE.jpg,76.26270385975047
212,PILL/00093-5256-68_PART_1_OF_1_CHAL10_SB_8727C3AE.jpg,76.26270385975047
117,PILL/00093-5256-68_PART_1_OF_1_CHAL10_SF_15268A84.jpg,77.110310594628
120,PILL/00093-7248-06_PART_1_OF_1_CHAL10_SF_7829BC3D.jpg,82.66196223173026
36,PILL/00093-7366-56_PART_1_OF_1_CHAL10_SB_B12FD8DE.jpg,86.02325267042627
71,PILL/00093-3160-06_PART_1_OF_1_CHAL10_SB_FB297DFB.jpg,86.70640114778148
186,PILL/00074-9189-90_PART_1_OF_1_CHAL10_SB_DF1DEFBF.jpg,91.15371632577578
171,PILL/00093-0756-01_PART_1_OF_1_CHAL10_SB_19268C94.jpg,92.47702417357513
49,PILL/00093-0756-01_PART_1_OF_1_CHAL10_SF_19268C94.jpg,95.61380653441218
251,PILL/00093-0711-01_PART_1_OF_1_CHAL10_SB_7E2B3F69.jpg,98.62048468751307
79,PILL/00093-0755-06_PART_1_OF_1_CHAL10_SB_752B3AE9.jpg,100.12492197250393
10,PILL/00093-7285-89_PART_1_OF_1_CHAL10_SB_B62FDB4E.jpg,101.43470806385751
0,PILL/00093-4069-01_PART_1_OF_1_CHAL10_SB_E126F0B7.jpg,101.73494974687902
9,PILL/00093-4030-01_PART_1_OF_1_CHAL10_SF_20271038.jpg,102.0
98,PILL/00078-0360-34_PART_1_OF_1_CHAL10_SB_F015780B.jpg,102.41581909060729
146,PILL/00093-0711-01_PART_1_OF_1_CHAL10_SF_7E2B3F69.jpg,102.71319292087068
286,PILL/00093-1087-01_PART_1_OF_1_CHAL10_SB_9E29CF5E.jpg,103.19399207318224
69,PILL/00093-1087-01_PART_1_OF_1_CHAL10_SF_9E29CF5E.jpg,103.19399207318224
162,PILL/00093-0755-06_PART_1_OF_1_CHAL10_SF_752B3AE9.jpg,104.0096149401583
266,PILL/00093-3160-06_PART_1_OF_1_CHAL10_SF_FB297DFB.jpg,104.1393297462587
95,PILL/00078-0360-34_PART_1_OF_1_CHAL10_SF_F015780B.jpg,104.32641084595981
102,PILL/00093-4069-01_PART_1_OF_1_CHAL10_SF_E126F0B7.jpg,104.43179592442141
19,PILL/00093-1893-01_PART_1_OF_1_CHAL10_SF_9C2B4E3A.jpg,105.9103394386025
151,PILL/00093-1893-01_PART_1_OF_1_CHAL10_SB_9C2B4E3A.jpg,108.33282051160673
164,PILL/00093-7287-89_PART_1_OF_1_CHAL10_SF_D22FE95F.jpg,108.66922287382016
176,PILL/00093-7247-06_PART_1_OF_1_CHAL10_SF_7329B9CD.jpg,110.66164647247935
97,PILL/00093-0983-01_PART_1_OF_1_CHAL10_SB_7A29BD5D.jpg,112.57886124845996
265,PILL/00093-0983-01_PART_1_OF_1_CHAL10_SF_7A29BD5D.jpg,112.69871339105873
189,PILL/00093-7334-01_PART_1_OF_1_CHAL10_SB_A929548A.jpg,113.16359838746733
7,PILL/00074-9189-90_PART_1_OF_1_CHAL10_SF_DF1DEFBF.jpg,113.97368117245314
37,PILL/00093-7334-01_PART_1_OF_1_CHAL10_SF_A929548A.jpg,114.20595431062253
67,PILL/00093-4030-01_PART_1_OF_1_CHAL10_SB_20271038.jpg,114.3153532995459
184,PILL/00093-3171-01_PART_1_OF_1_CHAL10_SB_E626F327.jpg,116.2497311824849
53,PILL/00093-5385-06_PART_1_OF_1_CHAL10_SF_FB27FDFF.jpg,121.74152947946727
40,PILL/00093-7259-56_PART_1_OF_1_CHAL10_SB_B92FDCFE.jpg,128.2653499585917
152,PILL/00093-3127-01_PART_1_OF_1_CHAL10_SF_C12DE08F.jpg,128.94960255851896
238,PILL/00078-0572-15_PART_1_OF_1_CHAL10_SB_381D9C4C.jpg,129.23621783385647
56,PILL/00093-3193-01_PART_1_OF_1_CHAL10_SF_AD29569A.jpg,129.80754985747168
202,PILL/00093-7259-56_PART_1_OF_1_CHAL10_SF_B92FDCFE.jpg,129.9038105676658
27,PILL/00078-0572-15_PART_1_OF_1_CHAL10_SF_381D9C4C.jpg,130.26127590347025
174,PILL/00078-0574-15_PART_1_OF_1_CHAL10_SF_3E1D9F4C.jpg,130.38404810405297
230,PILL/00093-3127-01_PART_1_OF_1_CHAL10_SB_C12DE08F.jpg,130.59862173851607
32,PILL/00078-0574-15_PART_1_OF_1_CHAL10_SB_3E1D9F4C.jpg,133.2103599574748
165,PILL/00093-7220-06_PART_1_OF_1_CHAL10_SF_692934D9.jpg,134.1193498343919
268,PILL/00093-7220-06_PART_1_OF_1_CHAL10_SB_692934D9.jpg,134.12680567284082
114,PILL/00093-7243-06_PART_1_OF_1_CHAL10_SF_7B293DD9.jpg,138.93883546366726
90,PILL/00093-7212-01_PART_1_OF_1_CHAL10_SF_9F23CF8E.jpg,139.27311298308803
89,PILL/00093-7113-06_PART_1_OF_1_CHAL10_SF_E029F05F.jpg,139.47759676736618
228,PILL/00093-4030-01_PART_1_OF_1_CHAL10_SF_04268274.jpg,140.75510647930327
290,PILL/00093-7212-01_PART_1_OF_1_CHAL10_SB_9F23CF8E.jpg,141.0070920202243
