,path,distance
103,PILL/00093-0321-01_PART_1_OF_1_CHAL10_SB_902B486A.jpg,0.0
223,PILL/00093-0321-01_PART_1_OF_1_CHAL10_SF_902B486A.jpg,0.9985316376907408
116,PILL/00093-0319-01_PART_1_OF_1_CHAL10_SF_792B3CF9.jpg,2.7766988592184068
94,PILL/00093-0319-01_PART_1_OF_1_CHAL10_SB_792B3CF9.jpg,3.6165288838640683
292,PILL/00093-0948-01_PART_1_OF_1_CHAL10_SB_272B1388.jpg,4.810517397316867
18,PILL/00093-7338-01_PART_1_OF_1_CHAL10_SF_642D3229.jpg,4.96154178751429
250,PILL/00093-0948-01_PART_1_OF_1_CHAL10_SF_272B1388.jpg,7.63754919446059
132,PILL/00093-1077-01_PART_1_OF_1_CHAL10_SF_60293059.jpg,8.446529034998642
75,PILL/00093-1077-01_PART_1_OF_1_CHAL10_SB_60293059.jpg,9.010738586024978
55,PILL/00093-7207-56_PART_1_OF_1_CHAL10_SB_E62FF37F.jpg,13.047218582740372
259,PILL/00093-7207-56_PART_1_OF_1_CHAL10_SF_E62FF37F.jpg,13.123813558667754
105,PILL/00093-0813-01_PART_1_OF_1_CHAL10_SF_D626EB47.jpg,13.521570733112942
156,PILL/00093-1122-01_PART_1_OF_1_CHAL10_SB_CC29665B.jpg,14.035911607426197
254,PILL/00093-1122-01_PART_1_OF_1_CHAL10_SF_CC29665B.jpg,14.11400910543164
93,PILL/00093-0813-01_PART_1_OF_1_CHAL10_SB_2D2316A8.jpg,14.50948688965736
283,PILL/00093-0813-01_PART_1_OF_1_CHAL10_SF_2D2316A8.jpg,15.688398475530848
148,PILL/00093-0813-01_PART_1_OF_1_CHAL10_SB_D626EB47.jpg,17.45291414043185
37,PILL/00093-7334-01_PART_1_OF_1_CHAL10_SF_A929548A.jpg,17.60517740408912
135,PILL/00074-3020-11_PART_1_OF_1_CHAL10_SB_E01D703B.jpg,18.53457941746333
31,PILL/00074-3290-13_PART_1_OF_1_CHAL10_SB_EC1D766B.jpg,18.652483109997267
91,PILL/00074-3020-11_PART_1_OF_1_CHAL10_SF_E01D703B.jpg,18.87675863698744
260,PILL/00074-3290-13_PART_1_OF_1_CHAL10_SF_EC1D766B.jpg,19.534436638844912
164,PILL/00093-7287-89_PART_1_OF_1_CHAL10_SF_D22FE95F.jpg,20.904146590399662
137,PILL/00078-0359-34_PART_1_OF_1_CHAL10_SB_EC15765B.jpg,21.028900429733238
134,PILL/00078-0359-34_PART_1_OF_1_CHAL10_SF_EC15765B.jpg,21.163432375222524
277,PILL/00093-7287-89_PART_1_OF_1_CHAL10_SB_D22FE95F.jpg,21.290903124880874
154,PILL/00093-7156-56_PART_1_OF_1_CHAL10_SF_DF27EF8F.jpg,21.74151456663193
155,PILL/00093-7156-56_PART_1_OF_1_CHAL10_SB_DF27EF8F.jpg,21.76328335102125
189,PILL/00093-7334-01_PART_1_OF_1_CHAL10_SB_A929548A.jpg,21.846495437711667
138,PILL/00093-3196-53_PART_1_OF_1_CHAL10_SF_C52DE2FF.jpg,22.984077356034298
222,PILL/00093-5215-01_PART_1_OF_1_CHAL10_SF_562BAB0D.jpg,23.381306360425434
174,PILL/00078-0574-15_PART_1_OF_1_CHAL10_SF_3E1D9F4C.jpg,23.409907840728856
32,PILL/00078-0574-15_PART_1_OF_1_CHAL10_SB_3E1D9F4C.jpg,24.181778910061187
77,PILL/00093-0320-01_PART_1_OF_1_CHAL10_SF_702B3819.jpg,25.902296339037555
47,PILL/00093-7219-06_PART_1_OF_1_CHAL10_SB_72293959.jpg,26.35061109539553
7,PILL/00074-9189-90_PART_1_OF_1_CHAL10_SF_DF1DEFBF.jpg,26.65059279334796
204,PILL/00093-5711-01_PART_1_OF_1_CHAL10_SF_3A2B9D5C.jpg,27.177348826721737
